Nombre,Precio,ImageUrl
"Impresora de tinta continua Canon G-3160,""Bs.1,999."",""https://www.dismac.com.bo/media/catalog/product/g/-/g-3160lam_1_.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Audifonos HyperX Cloud Stinger S con micrófono,Bs.619.,""https://www.dismac.com.bo/media/catalog/product/h/h/hhss1s-aa-bk-g_1_.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Audifonos Gamer HyperX Cloud Stinger,Bs.149.,""https://www.dismac.com.bo/media/catalog/product/h/x/hx-hscs-bk_na.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Kingston HyperX Mouse Pulsefire Raid Global,Bs.429.,""https://www.dismac.com.bo/media/catalog/product/h/x/hx-mc005b.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Computadora portátil Lenovo IdeaPad RYZEN 3 3250U FreeDos Abyss Blue,""Bs.4,819."",""https://www.dismac.com.bo/media/catalog/product/l/e/len81w00036lm.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Computadora portátil IdeaPad Lenovo D330 Celeron N4020 FreeDos Mineral Grey,""Bs.2,999."",""https://www.dismac.com.bo/media/catalog/product/l/e/len82h0s00w00_1_.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse óptico inalámbrico vector Klip Xtreme,Bs.79.,""https://www.dismac.com.bo/media/catalog/product/k/m/kmw-330bk_1_.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Cámara Pan Tilt IP Wifi 2MP con seguimiento inteligente,Bs.589.,""https://www.dismac.com.bo/media/catalog/product/d/h/dh-ipc-a26hn-v2.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Notebook HP  255 G8 Ryzen 3 3250U 8GB 1TB 15.6""  FreeDos,""Bs.4,919."",""https://www.dismac.com.bo/media/catalog/product/2/q/2q6e3lt_abm.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Notebook HP Notebook 15-DW1080LA INTEL CELERON N4020 4GB 1TB 15.6 Windows 10,""Bs.3,999."",""https://www.dismac.com.bo/media/catalog/product/3/4/348v5la_ac8.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Base ajustable para portátil con ventilador Logitech,Bs.139.,""https://www.dismac.com.bo/media/catalog/product/u/n/unnnc6130bk.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Parlante Logitech Z207 Bluetooth,Bs.419.,""https://www.dismac.com.bo/media/catalog/product/9/8/980-001295.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Monitor  Samsung 27"" Full HD de diseño super delgado,""Bs.1,939."",""https://www.dismac.com.bo/media/catalog/product/m/o/monitor-samsung-27-pulgadas-s27f350fhlxzs-1.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse Logitech M510 Bluetooth,Bs.299.,""https://www.dismac.com.bo/media/catalog/product/9/1/910-001822_3.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Computadora portátil HP de 14"" Intel Core i3 4GB Memoria RAM, 1TB Disco Duro,""Bs.4,189."",""https://www.dismac.com.bo/media/catalog/product/1/5/151d5lt_abm1.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Base para laptop 16"" Klip Xtreme,Bs.99.,""https://www.dismac.com.bo/media/catalog/product/k/n/kns-110b.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Base enfriadora para laptop 14"" Xtech,Bs.35.,""https://www.dismac.com.bo/media/catalog/product/x/t/xta-150-lateral-1.jpeg.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse optico inalámbrico Logitech,Bs.119.,""https://www.dismac.com.bo/media/catalog/product/9/1/910-005334_iso.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Teclado + Mouse inalámbrico Logitech,Bs.319.,""https://www.dismac.com.bo/media/catalog/product/9/2/920-004432_front.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Teclado con touch inalámbrico Logitech,Bs.359.,""https://www.dismac.com.bo/media/catalog/product/9/2/920-007123-superior.jpeg.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mochila para laptop de 15.6"" color azul Klip Xtreme,Bs.219.,""https://www.dismac.com.bo/media/catalog/product/k/n/knb-435bl-frente-1.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Cobertor tablet Samsung  TAB A8,Bs.139.,""https://www.dismac.com.bo/media/catalog/product/g/p/gp-fbt295amabw.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Router Huawei Ws7200 Ax3 Dual Band 5.8Ghz,Bs.699.,""https://www.dismac.com.bo/media/catalog/product/w/s/ws7200.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Teclado + Mouse inalámbrico Microsoft Spanish for Biz,Bs.449.,""https://www.dismac.com.bo/media/catalog/product/1/a/1ai-00003.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Tablet Samsung Tab A7 "" Lite - Ram 3GB, Almacenaje 32GB,""Bs.1,799."",""https://www.dismac.com.bo/media/catalog/product/s/m/sm-t225_silver_1.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Teclado Razer Huntsman Elite Opto,""Bs.2,289."",""https://www.dismac.com.bo/media/catalog/product/r/z/rz03-01870900-r311_1_.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Impresora Epson multifuncion L3250,""Bs.2,459."",""https://www.dismac.com.bo/media/catalog/product/c/1/c11cj67304_6.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Monitor curvo 27"" Samsung 144Hz,""Bs.3,459."",""https://www.dismac.com.bo/media/catalog/product/l/c/lc27r500fhlxzs.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Monitor 24"" Samsung Full HD,""Bs.2,559."",""https://www.dismac.com.bo/media/catalog/product/l/s/ls24a310nhlxzs.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse optico inalámbrico Klip Xtreme KMW-340BK,Bs.79.,""https://www.dismac.com.bo/media/catalog/product/k/m/kmw-340bk.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse optico inalámbrico Klip Xtreme KMW-340RD,Bs.79.,""https://www.dismac.com.bo/media/catalog/product/k/m/kmw-340rd.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Teclado multimedia con cable Klip Xtreme XTK-160S,Bs.59.,""https://www.dismac.com.bo/media/catalog/product/x/t/xtk-160s.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Wi Fi  band 6 Router,Bs.599.,""https://www.dismac.com.bo/media/catalog/product/w/s/ws7100-white.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
